imgPr_cal_t,reduce_right_lines_cal_t,reduce_left_lines_cal_t,left_right_cal_t,cl_cal_t,display_t,Lane_cl_t
,,,,,,
0.002991676,0,0,0.00199461,0,no-display-screen,0.014959574
,,,,,,
0.001994371,0,smaller than MIN_SIZE_REDUCE,0.00100565,0,no-display-screen,0.004995823
,,,,,,
0.002954483,0,0,0.000995398,0,0.052650452,0.067594767
,,,,,,
0.003029823,0,0,0.001032591,0,no-display-screen,0.074835062
,,,,,,
0.002956152,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013928413
,,,,,,
0.001993418,smaller than MIN_SIZE_REDUCE,0,0.000997782,0,0.034905672,0.0548172
,,,,,,
0.002991676,0,smaller than MIN_SIZE_REDUCE,0.001032591,0,no-display-screen,0.023935556
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.001001596,0,no-display-screen,0.003958941
,,,,,,
0.002984762,0,0.000996828,0.000996828,0,0.031914711,0.042881012
,,,,,,
0.006982088,0,0,0,0,no-display-screen,0.015958071
,,,,,,
0.002991676,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991676
,,,,,,
0.001994133,0,smaller than MIN_SIZE_REDUCE,0,0.000996828,0.053857565,0.064828157
,,,,,,
0.002992392,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.072806358
,,,,,,
0.001992941,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.014958143
,,,,,,
0.002993107,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.045877457,0.066823959
,,,,,,
0.006981373,0,0,0.001993895,0,no-display-screen,0.017951488
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003988028
,,,,,,
0.001995325,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,0.083775997,0.096741199
,,,,,,
0.003973722,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.117361307
,,,,,,
0.002030849,0,smaller than MIN_SIZE_REDUCE,0.000961304,0,no-display-screen,0.01396203
,,,,,,
0.003989697,0,smaller than MIN_SIZE_REDUCE,0.001034021,0,0.044842958,0.07180953
,,,,,,
0.006979465,0,0,0.000997305,0,no-display-screen,0.014959812
,,,,,,
0.002990961,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.004987001
,,,,,,
0.005983829,0,smaller than MIN_SIZE_REDUCE,0,0,0.039893627,0.051860809
,,,,,,
0.004987478,0,smaller than MIN_SIZE_REDUCE,0.000997543,0,no-display-screen,0.017952442
,,,,,,
0.005985022,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.006982327
,,,,,,
0.003987789,0.00099802,smaller than MIN_SIZE_REDUCE,0.00099802,0,0.108783245,0.122744799
,,,,,,
0.007979393,0,smaller than MIN_SIZE_REDUCE,0.000997543,0,no-display-screen,0.076794624
,,,,,,
0.003994465,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.00099349,0,no-display-screen,0.011966228
,,,,,,
0.003996134,0,smaller than MIN_SIZE_REDUCE,0.001002312,0,0.040880442,0.063829184
,,,,,,
0.00897646,0,smaller than MIN_SIZE_REDUCE,0.001994133,0,no-display-screen,0.079294443
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992153
,,,,,,
0.002997637,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.045871258,0.056847572
,,,,,,
0.004986525,0,0,0.000997066,0,no-display-screen,0.069772005
,,,,,,
0.003996372,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.014960527
,,,,,,
0.002991199,0,smaller than MIN_SIZE_REDUCE,0.000997543,0,0.044880152,0.054852962
,,,,,,
0.002992392,0.000999928,0.001000643,0.002996922,0,no-display-screen,0.015961647
,,,,,,
0.004985332,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997543,0,no-display-screen,0.005982876
,,,,,,
0.001992702,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.04288578,0.051860571
,,,,,,
0.003017664,0,0,0.001031637,0,no-display-screen,0.069848537
,,,,,,
0.002990961,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.00099659,0,no-display-screen,0.014924526
,,,,,,
0.003027678,0,smaller than MIN_SIZE_REDUCE,0,0,0.042849779,0.064828157
,,,,,,
0.003988028,0,0,0.000970364,0,no-display-screen,0.031912804
,,,,,,
0.002994061,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000994444,0,no-display-screen,0.004987001
,,,,,,
0.002990723,0,smaller than MIN_SIZE_REDUCE,0,0,0.032912016,0.04088974
,,,,,,
0.009015322,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.016991615
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.001033068,0,no-display-screen,0.003027678
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.049866915,0.058806419
,,,,,,
0.002992153,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.001055717,no-display-screen,0.116685152
,,,,,,
0.002033472,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013943911
,,,,,,
0.002991676,0,smaller than MIN_SIZE_REDUCE,0.000997066,0.000998974,0.045876265,0.070771456
,,,,,,
0.002991676,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.012964725
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996828,0,no-display-screen,0.003988981
,,,,,,
0.00498724,0,smaller than MIN_SIZE_REDUCE,0.000996828,0,0.032911777,0.04392314
,,,,,,
0.001993895,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.006981373
,,,,,,
0.001993418,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992153
,,,,,,
0.003963232,0,smaller than MIN_SIZE_REDUCE,0,0,0.047878504,0.05780983
,,,,,,
0.003988981,0,0,0.000997543,0,no-display-screen,0.006980181
,,,,,,
0.003988743,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000997305,no-display-screen,0.004986048
,,,,,,
0.004978657,0,smaller than MIN_SIZE_REDUCE,0,0.000997305,0.049867868,0.063829184
,,,,,,
0.003031731,0,0,0,0.00095892,no-display-screen,0.069814444
,,,,,,
0.001958609,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013961792
,,,,,,
0.002994776,0,smaller than MIN_SIZE_REDUCE,0,0,0.048831701,0.069774628
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.05485177
,,,,,,
0.002981901,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004979372
,,,,,,
0.001995087,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996828,0,0.03391099,0.040892363
,,,,,,
0.003997087,smaller than MIN_SIZE_REDUCE,0,0.000990152,0,no-display-screen,0.008976221
,,,,,,
0.002992868,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992868
,,,,,,
0.001994371,0,smaller than MIN_SIZE_REDUCE,0,0,0.052895308,0.061834574
,,,,,,
0.003989697,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.065795183
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.012965441
,,,,,,
0.001995087,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,0.036901236,0.059840918
,,,,,,
0.001992464,0,0,0.000997543,0,no-display-screen,0.035903215
,,,,,,
0.001991272,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992392
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.036900759,0.046874285
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.007976532
,,,,,,
0.001992464,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00299263
,,,,,,
0.001993656,0,smaller than MIN_SIZE_REDUCE,0,0,0.062833309,0.070811272
,,,,,,
0.005992889,0,0,0.000988483,0,no-display-screen,0.124665737
,,,,,,
0.003988266,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.011967897
,,,,,,
0.005985975,0,smaller than MIN_SIZE_REDUCE,0,0,0.045875549,0.07081008
,,,,,,
0.004987717,0.000995636,0,0.000995636,0,no-display-screen,0.015956402
,,,,,,
0.001993179,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.003989935
,,,,,,
0.002992153,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.062831402,0.070810318
,,,,,,
0.001995325,0,0,0.000996828,0,no-display-screen,0.072804451
,,,,,,
0.001995087,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.014960289
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.034906626,0.056847811
,,,,,,
0.002991676,0,0,0,0,no-display-screen,0.032419205
,,,,,,
0.005001545,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.005001545
,,,,,,
0.002990484,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000998259,0,0.048867941,0.057843924
,,,,,,
0.002982855,0,0,0,0.000998497,no-display-screen,0.016955614
,,,,,,
0.002990961,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002990961
,,,,,,
0.003988981,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000998259,0,0.065823317,0.077791691
,,,,,,
0.002985477,0,0,0,0,no-display-screen,0.07331562
,,,,,,
0.003987312,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000993252,0,no-display-screen,0.017952681
,,,,,,
0.002987385,0,smaller than MIN_SIZE_REDUCE,0,0,0.074151039,0.095130205
,,,,,,
0.001990557,0,0,0.000997782,0,no-display-screen,0.071805
,,,,,,
0.002990246,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.015957117
,,,,,,
0.001991272,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.043881893,0.06582427
,,,,,,
0.003988743,0,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.008973598
,,,,,,
0.00299263,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003989458
,,,,,,
0.004990339,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000993013,0,0.034907579,0.046874523
,,,,,,
0.001995087,0.001031637,smaller than MIN_SIZE_REDUCE,0.001031637,0,no-display-screen,0.007016182
,,,,,,
0.004985809,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996828,0,no-display-screen,0.006947279
,,,,,,
0.003019094,0,0,0,0,0.047844887,0.056847095
,,,,,,
0.003989458,0,0,0.000997066,0,no-display-screen,0.013963223
,,,,,,
0.002030373,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003027678
,,,,,,
0.002995968,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.051588535,0.061564684
,,,,,,
0.003988266,0,0,0,0,no-display-screen,0.121669054
,,,,,,
0.003985405,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.015957117
,,,,,,
0.003983736,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997782,0,0.048416853,0.07032156
,,,,,,
0.004019022,0,0,0.000962734,0,no-display-screen,0.016954422
,,,,,,
0.002991199,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991199
,,,,,,
0.001993895,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,0.047873497,0.056853533
,,,,,,
0.002029419,0.00099659,0,0.00099659,0,no-display-screen,0.066855192
,,,,,,
0.003027439,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.015959263
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,0,0,0,0.033909082,0.053818703
,,,,,,
0.006985664,0,0,0.001991272,0,no-display-screen,0.079787731
,,,,,,
0.001957417,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.001957417
,,,,,,
0.001994371,0,0,0.000997782,0,0.030916929,0.03989315
,,,,,,
0.002991199,0,0,0.001002073,0,no-display-screen,0.014964819
,,,,,,
0.001993179,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.0029881
,,,,,,
0.003998995,smaller than MIN_SIZE_REDUCE,0,0,0,0.043888807,0.055850267
,,,,,,
0.003024817,0.000961781,0,0.000961781,0,no-display-screen,0.00997138
,,,,,,
0.001989365,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003022432
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,0,0,0,0.038916349,0.047842503
,,,,,,
0.002992868,0,0,0.000998974,0,no-display-screen,0.006983995
,,,,,,
0.002992392,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992392
,,,,,,
0.005984306,smaller than MIN_SIZE_REDUCE,0,0.001033783,0,0.051890135,0.06482482
,,,,,,
0.003990173,0,0,0.001996517,0.000994682,no-display-screen,0.075795174
,,,,,,
0.002991676,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.012964964
,,,,,,
0.00399065,smaller than MIN_SIZE_REDUCE,0,0.000996113,0.000997305,0.067818403,0.094746351
,,,,,,
0.002993107,0,0,0.00099659,0,no-display-screen,0.070810318
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.01396203
,,,,,,
0.003988743,smaller than MIN_SIZE_REDUCE,0,0,0,0.040890932,0.061834812
,,,,,,
0.002942562,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.01894927
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.001994848
,,,,,,
0.002994061,0,0,0,0,0.049829006,0.058811665
,,,,,,
0.002992153,0,0,0.000997305,0,no-display-screen,0.011968374
,,,,,,
0.001993895,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.003988981
,,,,,,
0.002992392,0,0,0,0.001001358,0.031910658,0.040890217
,,,,,,
0.002992153,0,0,0.000997305,0,no-display-screen,0.013962746
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.001994848
,,,,,,
0.005983591,0,0.00099802,0.001995802,0,0.065822601,0.078788757
,,,,,,
0.001992941,0,0,0.00099659,0,no-display-screen,0.072805882
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013962984
,,,,,,
0.004985094,0,0,0.000997305,0,0.045877457,0.070343018
,,,,,,
0.003028631,0,0,0.000999928,0.000960588,no-display-screen,0.070814371
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002989054
,,,,,,
0.002032518,smaller than MIN_SIZE_REDUCE,0,0,0,0.032907724,0.040890217
,,,,,,
0.001992226,0,0,0.000997066,0,no-display-screen,0.013961792
,,,,,,
0.002991676,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991676
,,,,,,
0.001995087,0,0,0.000962019,0,0.047461987,0.055404902
,,,,,,
0.004988432,0,0,0.000995636,0,no-display-screen,0.070780516
,,,,,,
0.002993822,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.010956764
,,,,,,
0.002993107,0.000997066,0,0.000997066,0,0.037899971,0.061832905
,,,,,,
0.003018379,0,0,0.00199604,0,no-display-screen,0.040992022
,,,,,,
0.002029419,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991676
,,,,,,
0.00300622,smaller than MIN_SIZE_REDUCE,0,0.000963688,0,0.048866987,0.058821201
,,,,,,
0.002990723,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.014960051
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991438
,,,,,,
0.002984762,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.040890455,0.051857233
,,,,,,
0.005984068,0,0,0.000996828,0,no-display-screen,0.068815947
,,,,,,
0.004997969,0,smaller than MIN_SIZE_REDUCE,0.000991344,0,no-display-screen,0.014965057
,,,,,,
0.002992153,0,0,0.000997782,0,0.07839179,0.098337173
,,,,,,
0.003990173,0,0,0.000997066,0,no-display-screen,0.074953794
,,,,,,
0.005984783,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.016954422
,,,,,,
0.004988432,0,0,0.000996113,0,0.045068502,0.067009449
,,,,,,
0.004987478,0,0,0.000991821,0,no-display-screen,0.020943403
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992153
,,,,,,
0.002991915,0,0,0,0,0.033908844,0.042413473
,,,,,,
0.003989458,0,0,0.000997066,0,no-display-screen,0.015958071
,,,,,,
0.002995729,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003993273
,,,,,,
0.002990484,0,0,0.000996351,0,0.043884516,0.054851294
,,,,,,
0.00398922,0,smaller than MIN_SIZE_REDUCE,0,0.000997066,no-display-screen,0.012484074
,,,,,,
0.002994537,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003991842
,,,,,,
0.002988577,0,0,0,0,0.035903692,0.045868874
,,,,,,
0.002985716,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.012965202
,,,,,,
0.001993418,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00299263
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,0,0,0,0.057846069,0.068815947
,,,,,,
0.003026247,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.07184267
,,,,,,
0.002031326,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000960588,0,no-display-screen,0.014921904
,,,,,,
0.001993656,0,0,0.000997066,0,0.040891886,0.062833071
,,,,,,
0.004985809,0,0,0.000999451,0,no-display-screen,0.007980585
,,,,,,
0.00698185,0,smaller than MIN_SIZE_REDUCE,0.000998259,0,no-display-screen,0.007980108
,,,,,,
0.004985332,smaller than MIN_SIZE_REDUCE,0.000998497,0.000998497,0,0.063828468,0.079791069
,,,,,,
0.006979465,smaller than MIN_SIZE_REDUCE,0,0.000996113,0,no-display-screen,0.071803331
,,,,,,
0.004981995,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.012963295
,,,,,,
0.005982399,0,smaller than MIN_SIZE_REDUCE,0.000993013,0,0.050863266,0.072805166
,,,,,,
0.003029108,0,0,0.000956774,0,no-display-screen,0.031914711
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996828,0,no-display-screen,0.002991438
,,,,,,
0.002992153,smaller than MIN_SIZE_REDUCE,0,0,0,0.033909321,0.042885542
,,,,,,
0.003985167,0.000997543,0,0.000997543,0,no-display-screen,0.010970592
,,,,,,
0.001993895,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992153
,,,,,,
0.001994133,0.000997543,smaller than MIN_SIZE_REDUCE,0.000997543,0,0.053857327,0.063828945
,,,,,,
0.00398612,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.073801041
,,,,,,
0.001959801,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.00099659,0,no-display-screen,0.013962746
,,,,,,
0.002992392,0,0,0,0.000997543,0.051370621,0.074316502
,,,,,,
0.004987001,0,0,0.000998735,0,no-display-screen,0.015959024
,,,,,,
0.001995087,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002990961
,,,,,,
0.002536297,0,0,0,0,0.033910751,0.043391228
,,,,,,
0.003027678,0,0,0.00099659,0,no-display-screen,0.011006117
,,,,,,
0.002029657,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00299263
,,,,,,
0.002992392,0,0,0,0,0.047871828,0.055850744
,,,,,,
0.005984306,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.012965441
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000996828,no-display-screen,0.003988981
,,,,,,
0.002991915,0,smaller than MIN_SIZE_REDUCE,0.000997543,0,0.030917168,0.040897131
,,,,,,
0.00498271,0,0,0.000997066,0,no-display-screen,0.012959003
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991438
,,,,,,
0.001995087,0,smaller than MIN_SIZE_REDUCE,0.000996828,0,0.046874285,0.056849003
,,,,,,
0.00199461,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.012965441
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991438
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,0.001000404,0.002000093,0,0.036933184,0.046875238
,,,,,,
0.002993345,0,0,0,0,no-display-screen,0.006981373
,,,,,,
0.004986286,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.005983114
,,,,,,
0.002991915,0,smaller than MIN_SIZE_REDUCE,0,0,0.033914328,0.04289031
,,,,,,
0.003026247,0,0,0.001964331,0.000997782,no-display-screen,0.011973143
,,,,,,
0.003026724,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00402379
,,,,,,
0.00203228,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.045838356,0.053820133
,,,,,,
0.002993107,0,0,0.000997066,0,no-display-screen,0.008975744
,,,,,,
0.001992941,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003991127
,,,,,,
0.003026485,0,0,0,0,0.034871817,0.043880701
,,,,,,
0.002991438,0.000996828,0,0.000996828,0,no-display-screen,0.006981611
,,,,,,
0.003020525,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.005021811
,,,,,,
0.001955032,0,0,0.000997066,0,0.051861286,0.05979991
,,,,,,
0.002992153,0,0,0.000997305,0,no-display-screen,0.065331697
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013926268
,,,,,,
0.002991915,0,smaller than MIN_SIZE_REDUCE,0,0,0.045879364,0.069842815
,,,,,,
0.002987862,0,0,0.001032114,0,no-display-screen,0.011005402
,,,,,,
0.002030134,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992868
,,,,,,
0.002990961,0,0,0,0,0.03294754,0.041887522
,,,,,,
0.002990484,0,0,0,0,no-display-screen,0.011973143
,,,,,,
0.002989054,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002989054
,,,,,,
0.002991676,0,smaller than MIN_SIZE_REDUCE,0,0,0.045878649,0.057847023
,,,,,,
0.003029823,0,0,0.000994921,0,no-display-screen,0.013000011
,,,,,,
0.001960278,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996351,0,no-display-screen,0.002956629
,,,,,,
0.005985737,smaller than MIN_SIZE_REDUCE,0,0.001036406,0,0.036896467,0.048870087
,,,,,,
0.005966663,0,0,0.000995874,0,no-display-screen,0.011967659
,,,,,,
0.001988173,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.001988173
,,,,,,
0.003020525,0,smaller than MIN_SIZE_REDUCE,0,0,0.052896023,0.063829184
,,,,,,
0.003989935,0,0,0,0.000996828,no-display-screen,0.069808006
,,,,,,
0.003956079,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.01396513
